score,total_mape,grid_year_mape,grade_total_mape,grade_year_mape,total_mae,grid_year_mae,grade_total_mae,grade_year_mae,runs,seed,turnover,first_child,second_child,third_child,student_exit,early_birth,later_birth,tk8_exit,high_exit,special_exit,same_school_year,tkk_weight,elementary_weight,middle_weight,high_weight,special_weight
0.10486568011529257,0.03575209281490703,0.21372441124623084,0.034431635969771536,0.10279034004314859,218.96875,106.9149826388889,211.21874999999966,46.29732142857143,20,1562069,0.05,0.75,0.45,0.2,0,0.04,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10489093397745292,0.030374791682092697,0.22367334157005125,0.029081309962404225,0.1020876563176297,179.4875000000003,102.67553819444443,171.98750000000007,46.16383928571429,20,1609583,0.05,0.75,0.5,0.15,0,0.055,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10499492236171284,0.036764439293283484,0.2148810011517713,0.03544379471673109,0.10197878068674707,226.73749999999995,106.75663194444445,218.9875000000003,46.17276785714285,20,1308661,0.05,0.65,0.55,0.2,0,0.04,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10515965364348921,0.0291229586281613,0.2237628230395742,0.027796545945138362,0.10334040289425195,173.82500000000005,113.5215277777778,166.07499999999982,47.11830357142858,20,920630,0.045,0.7,0.55,0.2,0,0.04,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10530828275437074,0.030186782326244225,0.22596950177371555,0.028892675987789163,0.10211669540350872,179.1937499999999,101.81559027777777,171.69375000000036,46.01160714285715,20,1569988,0.05,0.75,0.45,0.2,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10535643735398995,0.02615472585901124,0.22310981829460702,0.025712545455401765,0.10577611187473035,166.99374999999975,111.44680555555556,165.4937500000001,47.91071428571429,20,1688773,0.05,0.75,0.55,0.2,0,0.04,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10538697116573864,0.036520290439711375,0.21377391637835308,0.035200244809753964,0.10335220151630922,225.14999999999964,108.76541666666667,217.4000000000002,47.00714285714286,20,1554150,0.05,0.75,0.45,0.2,0,0.04,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10539859418962255,0.03635669771004186,0.2157500287848405,0.0350363328169984,0.10268315823928377,223.33749999999975,107.44421875,215.58749999999986,46.67857142857143,20,1427446,0.05,0.7,0.5,0.2,0,0.04,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10540868194853005,0.027970417252746176,0.22947801821008343,0.026670481828869552,0.10224390626137901,167.26250000000005,109.63918402777777,159.76250000000027,46.33839285714285,20,1063172,0.045,0.75,0.5,0.2,0,0.055,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10544084797187447,0.029760611746092076,0.22907310252745727,0.02846656585596367,0.10139608788511079,176.08125000000018,103.18249999999999,168.58124999999995,45.638392857142854,20,1482879,0.05,0.7,0.55,0.15,0,0.055,0.005,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
