score,total_mape,grid_year_mape,grade_total_mape,grade_year_mape,total_mae,grid_year_mae,grade_total_mae,grade_year_mae,runs,seed,turnover,first_child,second_child,third_child,student_exit,annual_first_birth,annual_second_birth,annual_third_birth,annual_fourth_plus_birth,tk8_exit,high_exit,special_exit,same_school_year,tkk_weight,elementary_weight,middle_weight,high_weight,special_weight
0.10630117362992592,0.029646953292501502,0.23448301568818636,0.029207238061736807,0.10102096900907638,186.3725000000005,114.1622361111111,184.87249999999983,45.800178571428575,50,255434,0.045,0.75,0.55,0.2,0,0.1,0.035,0.004,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10645191618803802,0.026190736863436162,0.23539713000870102,0.02574875315862622,0.10303053825453394,160.53750000000002,115.2622638888889,159.0374999999999,46.774821428571435,50,207920,0.045,0.75,0.55,0.2,0,0.08,0.035,0.008,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10651987649207095,0.026542766490217612,0.23752829444970205,0.025215135512294873,0.1021027753101305,154.17499999999995,111.16811111111112,146.42499999999973,45.88178571428571,50,2026,0.045,0.7,0.55,0.2,0,0.08,0.035,0.004,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10652368464104,0.027684428872147514,0.23509156189424724,0.027241657299619575,0.10240008720109262,172.91500000000008,114.406375,171.41499999999996,46.36142857142857,50,247515,0.045,0.75,0.55,0.2,0,0.08,0.045,0.008,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10659531513625274,0.030382660995677817,0.23074291067958835,0.02937235174973185,0.10266386940326344,184.18499999999995,108.08045833333333,178.7100000000006,46.253214285714286,50,128730,0.045,0.7,0.55,0.2,0,0.12,0.035,0.004,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10667172502823807,0.030790584075422775,0.2281647014012729,0.03034774257982781,0.10360321905071332,193.80749999999966,102.8183888888889,192.30750000000012,46.74267857142858,50,508842,0.05,0.7,0.55,0.2,0,0.12,0.035,0.004,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10669283042013025,0.028356088249342024,0.23412845318557568,0.02791492510431539,0.10272062661642499,183.005,111.37360416666668,181.50499999999988,46.69875000000001,50,572194,0.05,0.75,0.55,0.2,0,0.08,0.035,0.004,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10676474702135097,0.02853507911662873,0.23217526331082738,0.02809426406184283,0.10353834124839374,183.84500000000014,110.93084027777778,182.3449999999998,47.18714285714286,50,580113,0.05,0.75,0.55,0.2,0,0.08,0.035,0.004,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10678864676992728,0.025083470301150587,0.23622283860392784,0.024640317993268043,0.10403807591759308,152.15750000000003,115.15688194444444,150.65750000000014,46.676071428571426,50,200001,0.045,0.75,0.55,0.2,0,0.08,0.035,0.004,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10682153790663687,0.030091011765479403,0.23258429486288382,0.029651027976587356,0.10255475080883257,190.26250000000016,113.63664583333335,188.76250000000005,46.50035714285714,50,279191,0.045,0.75,0.55,0.2,0,0.1,0.035,0.008,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10684243706281037,0.03193755915822506,0.22872155644129388,0.031047690779868478,0.10303371605416814,196.8449999999997,107.1004861111111,192.21500000000026,46.422321428571415,50,176244,0.045,0.7,0.55,0.2,0,0.12,0.045,0.008,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10686104393738696,0.03363848728986516,0.2219567152411211,0.0331968089172124,0.10475630940440638,214.0825000000001,102.90834722222223,212.5825000000001,47.52303571428572,50,540518,0.05,0.7,0.55,0.2,0,0.12,0.045,0.004,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10688273259246553,0.03097808327484186,0.22918328605635108,0.030539045086357165,0.10350530079748549,203.3100000000005,109.67131944444446,201.80999999999972,47.46625,50,619708,0.05,0.75,0.55,0.2,0,0.08,0.045,0.008,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10697692230880984,0.032497748783043984,0.22951826399672254,0.03205587040041543,0.10264788974910426,205.22000000000014,103.52090972222221,203.72000000000037,46.728928571428575,50,524680,0.05,0.7,0.55,0.2,0,0.12,0.035,0.008,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10701118666350656,0.032022449767609595,0.23120676166024715,0.03140117060218735,0.10232619880234853,197.10000000000002,107.00713888888887,194.3449999999998,46.385535714285716,50,160406,0.045,0.7,0.55,0.2,0,0.12,0.045,0.004,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10706713954338207,0.03151414006201205,0.22829708412269206,0.031070734323589387,0.10390696140048009,194.61000000000024,106.52436805555556,193.10999999999967,46.948928571428574,50,184163,0.045,0.7,0.55,0.2,0,0.12,0.045,0.008,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10708170139465828,0.030938390635827172,0.2293201968551996,0.030499331051647545,0.10387228966574043,203.66500000000008,109.85165277777776,202.1650000000002,47.155,50,603870,0.05,0.75,0.55,0.2,0,0.08,0.045,0.004,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10710728977847025,0.030408871346831224,0.23516710762991203,0.029969024565683636,0.10190241369687697,193.14499999999964,112.37897916666667,191.6450000000001,46.19982142857143,50,271272,0.045,0.75,0.55,0.2,0,0.1,0.035,0.008,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10717797444069993,0.03433205545374273,0.22438663146399887,0.03389169633927266,0.10400206302355466,221.7025000000002,102.20337500000001,220.2025,47.37375,50,556356,0.05,0.7,0.55,0.2,0,0.12,0.045,0.008,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.10720087572217092,0.03149284122570542,0.22699360782078642,0.030757243484145377,0.10470860358060402,193.24249999999972,107.34766666666667,189.6875000000001,47.138749999999995,50,168325,0.045,0.7,0.55,0.2,0,0.12,0.045,0.004,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
