score,grid_mape,grade_mape,grid_mae,grade_mae,runs,seed,turnover,first_child,second_child,third_child,student_exit,early_birth,later_birth,tk8_exit,high_exit,special_exit,tkk_weight,elementary_weight,middle_weight,high_weight,special_weight
0.030896524335208106,0.031101059884616724,0.030691988785799484,212.4622222222222,211.12888888888858,50,1981776,0.125,0.65,0.5,0.18,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.030950296109657993,0.03154420506185343,0.030356387157462552,216.9777777777781,210.08888888888922,50,1197795,0.115,0.7,0.4,0.15,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.030967649645775128,0.031172670655315413,0.03076262863623484,215.86222222222224,214.52888888888882,50,3003327,0.135,0.7,0.45,0.15,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03108140531224695,0.03128632474282986,0.030876485881664043,208.95111111111095,207.61777777777752,50,2472754,0.125,0.75,0.5,0.1,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.031167893719486743,0.031373279677168395,0.03096250776180509,214.7844444444445,213.45111111111115,50,2361888,0.125,0.75,0.4,0.18,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.031287395042958646,0.03149415048315082,0.031080639602766462,210.3511111111112,209.01777777777795,50,2219346,0.125,0.7,0.5,0.15,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.031344335031861195,0.03154852218226838,0.031140147881454004,217.83777777777797,216.50444444444415,50,754331,0.105,0.75,0.45,0.18,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.031372191083200635,0.03157756597870698,0.03116681618769429,215.45111111111106,214.11777777777772,50,2171832,0.125,0.7,0.45,0.18,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.031468872048249275,0.031674070474732655,0.0312636736217659,211.2911111111107,209.95777777777786,50,2409402,0.125,0.75,0.45,0.15,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.0315381844517921,0.03174206092443922,0.03133430797914498,219.23333333333338,217.89999999999975,50,1641259,0.115,0.75,0.5,0.1,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03156769252351094,0.03177265033268173,0.031362734714340146,212.74888888888907,211.41555555555553,50,801845,0.105,0.75,0.5,0.15,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03163950163179086,0.03184347752286866,0.031435525740713066,220.03111111111036,218.69777777777796,50,1387851,0.115,0.7,0.5,0.15,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03166306582334144,0.032256971193202574,0.03106916045348031,223.04222222222234,216.15333333333353,50,2686567,0.135,0.65,0.45,0.1,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.031703438907519685,0.03190846620890628,0.031498411606133085,221.3066666666667,219.97333333333356,50,3256735,0.135,0.75,0.45,0.1,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.031736970439964304,0.03194256408160389,0.03153137679832471,212.2244444444444,210.89111111111075,50,1395770,0.115,0.7,0.5,0.18,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03174500291912556,0.0319498550711163,0.03154015076713482,211.8577777777778,210.52444444444478,50,1585826,0.115,0.75,0.45,0.18,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03174893537022018,0.03195303614165365,0.031544834598786715,221.39333333333363,220.06,50,1577907,0.115,0.75,0.45,0.15,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03180065750728331,0.03200514611503991,0.03159616889952671,221.6333333333332,220.30000000000007,50,2813271,0.135,0.65,0.5,0.15,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03184849945520764,0.03244242304625126,0.03125457586416401,223.97999999999996,217.091111111111,50,2623215,0.135,0.65,0.4,0.15,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03206195320758366,0.03226565936602097,0.03185824704914635,223.28888888888864,221.9555555555554,50,3066679,0.135,0.7,0.5,0.1,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03224988573272262,0.032847101632498425,0.03165266983294681,234.9866666666668,228.09777777777788,50,485085,0.105,0.7,0.5,0.1,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03228871554367164,0.032886115249336836,0.03169131583800644,236.13555555555578,229.2466666666667,50,2631134,0.135,0.65,0.4,0.18,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03236929672041998,0.03296688228190658,0.031771711158933374,236.29333333333327,229.40444444444427,50,231677,0.105,0.65,0.5,0.15,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03237355347818517,0.032578666064324246,0.0321684408920461,225.08666666666693,223.7533333333335,50,3193383,0.135,0.75,0.4,0.15,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03251262027098464,0.032717893192039244,0.032307347349930036,219.6711111111114,218.33777777777797,50,2821190,0.135,0.65,0.5,0.18,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03251512635219454,0.03311180986591497,0.03191844283847412,236.46888888888873,229.58000000000013,50,421733,0.105,0.7,0.45,0.15,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03251539183995612,0.032718595826906734,0.032312187853005506,225.54666666666668,224.21333333333294,50,564275,0.105,0.7,0.5,0.18,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.032603930561777274,0.033201689282507024,0.03200617184104752,237.99777777777743,231.10888888888874,50,611789,0.105,0.75,0.4,0.15,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03308386511058656,0.03329044308057569,0.032877287140597435,223.61555555555574,222.28222222222252,50,3201302,0.135,0.75,0.4,0.18,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.033398886503219524,0.033603230180773415,0.03319454282566564,233.09111111111147,231.75777777777785,50,1989695,0.125,0.65,0.5,0.18,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03344304001072731,0.034035999828114075,0.03285008019334054,233.87555555555537,226.98666666666657,50,2876623,0.135,0.7,0.4,0.1,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.033531717697420214,0.033736363606209775,0.033327071788630654,233.44888888888897,232.11555555555566,50,2179751,0.125,0.7,0.45,0.18,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03366894554219399,0.03426340453984203,0.03307448654454595,242.50222222222177,235.61333333333337,50,176244,0.105,0.65,0.45,0.18,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03375124447735073,0.03395530767124293,0.033547181283458516,235.73555555555575,234.402222222222,50,2369807,0.125,0.75,0.4,0.18,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03378075169877981,0.03437691032338845,0.03318459307417117,245.7977777777775,238.90888888888873,50,675141,0.105,0.75,0.45,0.1,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03411976339056446,0.03471418943143148,0.03352533734969744,244.3444444444443,237.4555555555556,50,1791720,0.125,0.65,0.4,0.18,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.034250359819129536,0.03484795570080754,0.03365276393745154,250.84666666666635,243.95777777777786,50,1205714,0.115,0.7,0.4,0.18,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03449467383147942,0.03469857650018734,0.034290771162771495,236.37777777777825,235.0444444444446,50,809764,0.105,0.75,0.5,0.15,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.034515632889763156,0.034720898280289715,0.034310367499236605,235.54888888888874,234.21555555555562,50,2480673,0.125,0.75,0.5,0.1,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03454369846793123,0.03474928519063214,0.03433811174523032,233.24444444444504,231.91111111111098,50,3011246,0.135,0.7,0.45,0.18,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.034657122727775005,0.03525492475602817,0.03405932069952183,254.20666666666673,247.31777777777722,50,1015658,0.115,0.65,0.45,0.18,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03476763311989271,0.03536426282865819,0.034171003411127235,254.9555555555558,248.0666666666665,50,1902586,0.125,0.65,0.5,0.1,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03477103657408477,0.03536530322311002,0.03417676992505953,250.41333333333347,243.52444444444487,50,366300,0.105,0.7,0.4,0.18,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
