score,grid_mape,grade_mape,grid_mae,grade_mae,runs,seed,turnover,first_child,second_child,third_child,exit
0.07838302359998153,0.07867432831227578,0.0780917188876873,608.5233333333332,604.3566666666669,50,1688773,0.05,0.9,0.55,0.24,0
0.07839232747745631,0.07867876622728796,0.07810588872762465,602.9499999999997,598.7833333333333,50,3130031,0.12,0.75,0.4,0.24,0.015
0.07855752786391951,0.0788441566489371,0.07827089907890193,604.2866666666664,600.1200000000005,50,3272573,0.12,0.9,0.25,0.24,0.015
0.07962839893784719,0.07991435860639683,0.07934243926929756,612.3900000000002,608.2233333333335,50,2947894,0.12,0.6,0.55,0.16,0
0.08061053914821523,0.08089604941806572,0.08032502887836475,619.3033333333332,615.1366666666667,50,3232978,0.12,0.9,0.25,0.16,0
0.08103189194922614,0.08131738476342741,0.08074639913502488,622.9700000000001,618.8033333333336,50,3153788,0.12,0.75,0.55,0.08,0.015
0.08103766391674333,0.08132314031126782,0.08075218752221884,622.6533333333336,618.4866666666667,50,3090436,0.12,0.75,0.4,0.16,0
0.08193038119534912,0.08221585618790787,0.08164490620279037,629.9733333333334,625.8066666666673,50,3296330,0.12,0.9,0.4,0.08,0.015
0.0840450668558835,0.08433221849792376,0.08375791521384325,648.3300000000004,644.1633333333334,50,2448997,0.08,0.9,0.4,0.16,0
0.08505913902384729,0.0853460800729403,0.08477219797475428,656.0766666666668,651.91,50,2306455,0.08,0.75,0.55,0.16,0
0.08837393951919456,0.088657531202058,0.08809034783633114,678.463333333333,674.2966666666672,50,3240897,0.12,0.9,0.25,0.16,0.005
0.08837421155253913,0.0886632378101132,0.08808518529496508,684.7000000000002,680.5333333333333,50,1696692,0.05,0.9,0.55,0.24,0.005
0.0891099870180859,0.08939634786234152,0.08882362617383029,687.1200000000002,682.9533333333333,50,2346050,0.08,0.75,0.55,0.24,0.015
0.08985113878302062,0.09013480901995079,0.08956746854609043,689.6133333333336,685.4466666666659,50,3098355,0.12,0.75,0.4,0.16,0.005
0.08992114004071808,0.09020460393401612,0.08963767614742003,689.9833333333328,685.816666666667,50,2955813,0.12,0.6,0.55,0.16,0.005
0.09032163276471675,0.09060802786270615,0.09003523766672734,696.3500000000004,692.1833333333333,50,2488592,0.08,0.9,0.4,0.24,0.015
0.09233604566334752,0.09262161432088345,0.0920504770058116,711.5933333333329,707.4266666666663,50,2512349,0.08,0.9,0.55,0.08,0.015
0.09371984374890428,0.0940047973906644,0.09343489010714416,722.4366666666671,718.2700000000003,50,2314374,0.08,0.75,0.55,0.16,0.005
0.09525674647338102,0.09554148661141647,0.09497200633534557,733.7066666666673,729.5399999999995,50,2456916,0.08,0.9,0.4,0.16,0.005
0.09647772241473815,0.0967647455280658,0.09619069930141048,746.2333333333335,742.0666666666662,50,1665016,0.05,0.9,0.55,0.16,0
0.10500382730736729,0.1052839728072024,0.10472368180753218,805.0433333333336,800.8766666666666,50,3106274,0.12,0.75,0.4,0.16,0.015
0.1057065125599359,0.1059887946570966,0.10542423046277523,813.3233333333333,809.1566666666666,50,2258941,0.08,0.75,0.4,0.24,0
0.10592991147751915,0.10620927912749584,0.10565054382754245,811.8233333333336,807.6566666666668,50,2963732,0.12,0.6,0.55,0.16,0.015
0.10613697859618698,0.10641906035253872,0.10585489683983525,816.6100000000005,812.4433333333336,50,2116399,0.08,0.6,0.55,0.24,0
0.10632803976263151,0.10660971718502772,0.1060463623402353,817.5533333333333,813.3866666666664,50,2401483,0.08,0.9,0.25,0.24,0
0.10641241192872222,0.10669164197907738,0.10613318187836707,815.4399999999996,811.2733333333334,50,2757838,0.12,0.45,0.55,0.24,0
0.10643184248559828,0.10671133943086474,0.10615234554033182,815.5166666666665,811.3500000000005,50,3248816,0.12,0.9,0.25,0.16,0.015
0.10808062010121794,0.10835950755939505,0.10780173264304083,827.8566666666669,823.6899999999999,50,2900380,0.12,0.6,0.4,0.24,0
